Comment_ID,Comment_Text,Toxicity_Label,Clean,Toxic,Severe_Toxic,Threat,Identity_Attack,Toxicity_Score,Comment_Length,Word_Count,Platform,Topic,Moderation_Priority,Language
COM000235,Thank you for sharing this perspective with the community.,Clean,1,0,0,0,0,0.199,58,9,News Comments,Politics,Medium,English
COM000236,I respectfully disagree but I understand your point.,Clean,1,0,0,0,0,0.197,52,8,Blog,Education,Medium,English
COM000237,I appreciate your explanation and the discussion was helpful.,Clean,1,0,0,0,0,0.029,61,9,Forum,Gaming,Medium,English
COM000238,The tone of this message is toxic and inappropriate.,Toxic,0,1,0,0,0,0.546,52,9,Community Chat,Gaming,High,English
COM000239,I respectfully disagree but I understand your point.,Clean,1,0,0,0,0,0.05,52,8,News Comments,Education,High,English
COM000240,I appreciate your explanation and the discussion was helpful.,Clean,1,0,0,0,0,0.039,61,9,Forum,Entertainment,High,English
COM000241,The message targets a group unfairly and violates community rules.,Identity_Attack,0,1,0,0,1,0.724,66,10,Social Media,Sports,Low,English
COM000242,I appreciate your explanation and the discussion was helpful.,Clean,1,0,0,0,0,0.013,61,9,Forum,Gaming,Medium,English
COM000243,The comment suggests harm and requires immediate moderation.,Threat,0,1,0,1,0,0.773,60,8,Social Media,Gaming,Low,English
COM000244,I appreciate your explanation and the discussion was helpful.,Clean,1,0,0,0,0,0.032,61,9,News Comments,Education,Low,English
COM000245,Thank you for sharing this perspective with the community.,Clean,1,0,0,0,0,0.11,58,9,News Comments,Technology,Low,English
COM000246,This article provides useful information and clear examples.,Clean,1,0,0,0,0,0.155,60,8,News Comments,Sports,Low,English
COM000247,Thank you for sharing this perspective with the community.,Clean,1,0,0,0,0,0.056,58,9,News Comments,Politics,Medium,English
COM000248,Thank you for sharing this perspective with the community.,Clean,1,0,0,0,0,0.008,58,9,Social Media,Politics,Low,English
COM000249,Thank you for sharing this perspective with the community.,Clean,1,0,0,0,0,0.15,58,9,Forum,Politics,Low,English
COM000250,Thank you for sharing this perspective with the community.,Clean,1,0,0,0,0,0.062,58,9,Forum,Politics,High,English
COM000251,This article provides useful information and clear examples.,Clean,1,0,0,0,0,0.079,60,8,Social Media,Technology,Low,English
COM000252,Thank you for sharing this perspective with the community.,Clean,1,0,0,0,0,0.095,58,9,News Comments,Technology,Medium,English
COM000253,I respectfully disagree but I understand your point.,Clean,1,0,0,0,0,0.133,52,8,Blog,Entertainment,High,English
COM000254,I respectfully disagree but I understand your point.,Clean,1,0,0,0,0,0.068,52,8,Community Chat,Gaming,High,English
COM000255,Your message is unnecessarily hostile and offensive.,Toxic,0,1,0,0,0,0.661,52,7,Forum,Education,Medium,English
COM000256,This article provides useful information and clear examples.,Clean,1,0,0,0,0,0.121,60,8,News Comments,Sports,Low,English
COM000257,This article provides useful information and clear examples.,Clean,1,0,0,0,0,0.122,60,8,Community Chat,Politics,High,English
COM000258,Your message is unnecessarily hostile and offensive.,Toxic,0,1,0,0,0,0.572,52,7,Forum,Gaming,Low,English
COM000259,This article provides useful information and clear examples.,Clean,1,0,0,0,0,0.159,60,8,Forum,Education,Low,English
COM000260,Thank you for sharing this perspective with the community.,Clean,1,0,0,0,0,0.171,58,9,Forum,Entertainment,Low,English
COM000261,The tone of this message is toxic and inappropriate.,Toxic,0,1,0,0,0,0.548,52,9,Social Media,Politics,Medium,English
COM000262,I appreciate your explanation and the discussion was helpful.,Clean,1,0,0,0,0,0.133,61,9,Forum,Politics,High,English
COM000263,I respectfully disagree but I understand your point.,Clean,1,0,0,0,0,0.065,52,8,News Comments,Education,Medium,English
COM000264,This article provides useful information and clear examples.,Clean,1,0,0,0,0,0.148,60,8,Social Media,Sports,High,English
COM000265,The message targets a group unfairly and violates community rules.,Identity_Attack,0,1,0,0,1,0.816,66,10,Community Chat,Technology,Low,English
COM000266,Your message is unnecessarily hostile and offensive.,Toxic,0,1,0,0,0,0.711,52,7,News Comments,Gaming,High,English
COM000267,That response is aggressive and not helpful.,Toxic,0,1,0,0,0,0.621,44,7,News Comments,Sports,High,English
COM000268,The comment is extremely hostile and violates community standards.,Severe_Toxic,0,1,1,0,0,0.905,66,9,Social Media,Gaming,Low,English
COM000269,Thank you for sharing this perspective with the community.,Clean,1,0,0,0,0,0.091,58,9,Blog,Sports,High,English
COM000270,I respectfully disagree but I understand your point.,Clean,1,0,0,0,0,0.102,52,8,Social Media,Technology,High,English
COM000271,This comment attacks someone based on identity and should be moderated.,Identity_Attack,0,1,0,0,1,0.768,71,11,Community Chat,Entertainment,Low,English
COM000272,Thank you for sharing this perspective with the community.,Clean,1,0,0,0,0,0.12,58,9,Forum,Gaming,Medium,English
COM000273,I respectfully disagree but I understand your point.,Clean,1,0,0,0,0,0.104,52,8,News Comments,Gaming,Medium,English
COM000274,This article provides useful information and clear examples.,Clean,1,0,0,0,0,0.055,60,8,Blog,Politics,Low,English
COM000275,This reply includes discriminatory language and needs review.,Identity_Attack,0,1,0,0,1,0.836,61,8,Forum,Education,High,English
COM000276,This reply includes intense personal abuse and harmful wording.,Severe_Toxic,0,1,1,0,0,0.831,63,9,Social Media,Sports,High,English
COM000277,This article provides useful information and clear examples.,Clean,1,0,0,0,0,0.031,60,8,Community Chat,Gaming,High,English
COM000278,I appreciate your explanation and the discussion was helpful.,Clean,1,0,0,0,0,0.121,61,9,News Comments,Politics,Low,English
COM000279,This article provides useful information and clear examples.,Clean,1,0,0,0,0,0.105,60,8,Community Chat,Sports,Low,English
COM000280,This article provides useful information and clear examples.,Clean,1,0,0,0,0,0.043,60,8,News Comments,Technology,High,English
COM000281,Thank you for sharing this perspective with the community.,Clean,1,0,0,0,0,0.017,58,9,News Comments,Technology,High,English
COM000282,I appreciate your explanation and the discussion was helpful.,Clean,1,0,0,0,0,0.096,61,9,News Comments,Sports,Low,English
COM000283,Thank you for sharing this perspective with the community.,Clean,1,0,0,0,0,0.033,58,9,Community Chat,Gaming,Medium,English
COM000284,This comment attacks someone based on identity and should be moderated.,Identity_Attack,0,1,0,0,1,0.753,71,11,Social Media,Education,High,English
COM000285,Thank you for sharing this perspective with the community.,Clean,1,0,0,0,0,0.116,58,9,News Comments,Entertainment,Low,English
COM000286,This comment is rude and disrespectful.,Toxic,0,1,0,0,0,0.715,39,6,Blog,Sports,High,English
COM000287,I respectfully disagree but I understand your point.,Clean,1,0,0,0,0,0.002,52,8,Forum,Technology,High,English
COM000288,This article provides useful information and clear examples.,Clean,1,0,0,0,0,0.025,60,8,Community Chat,Technology,High,English
COM000289,That response is aggressive and not helpful.,Toxic,0,1,0,0,0,0.632,44,7,News Comments,Technology,High,English
COM000290,This article provides useful information and clear examples.,Clean,1,0,0,0,0,0.2,60,8,Social Media,Politics,Medium,English
COM000291,This reply includes discriminatory language and needs review.,Identity_Attack,0,1,0,0,1,0.77,61,8,News Comments,Entertainment,Low,English
COM000292,Thank you for sharing this perspective with the community.,Clean,1,0,0,0,0,0.054,58,9,Forum,Sports,Low,English
COM000293,This article provides useful information and clear examples.,Clean,1,0,0,0,0,0.126,60,8,News Comments,Sports,High,English
COM000294,The tone of this message is toxic and inappropriate.,Toxic,0,1,0,0,0,0.531,52,9,Forum,Technology,High,English
COM000295,This reply contains a threat-like statement and is unsafe.,Threat,0,1,0,1,0,0.75,58,9,Blog,Entertainment,Low,English
COM000296,Your message is unnecessarily hostile and offensive.,Toxic,0,1,0,0,0,0.603,52,7,Blog,Politics,Medium,English
COM000297,I respectfully disagree but I understand your point.,Clean,1,0,0,0,0,0.196,52,8,News Comments,Entertainment,Medium,English
COM000298,The tone of this message is toxic and inappropriate.,Toxic,0,1,0,0,0,0.667,52,9,Blog,Gaming,Medium,English
COM000299,This reply contains a threat-like statement and is unsafe.,Threat,0,1,0,1,0,0.703,58,9,Blog,Gaming,High,English
COM000300,I respectfully disagree but I understand your point.,Clean,1,0,0,0,0,0.032,52,8,Blog,Sports,High,English
COM000301,Thank you for sharing this perspective with the community.,Clean,1,0,0,0,0,0.049,58,9,Forum,Education,Low,English
COM000302,I respectfully disagree but I understand your point.,Clean,1,0,0,0,0,0.14,52,8,Social Media,Education,High,English
COM000303,Thank you for sharing this perspective with the community.,Clean,1,0,0,0,0,0.05,58,9,Community Chat,Education,High,English
COM000304,I appreciate your explanation and the discussion was helpful.,Clean,1,0,0,0,0,0.127,61,9,Blog,Education,Low,English
COM000305,The tone of this message is toxic and inappropriate.,Toxic,0,1,0,0,0,0.555,52,9,Blog,Gaming,Medium,English
COM000306,This comment is rude and disrespectful.,Toxic,0,1,0,0,0,0.742,39,6,News Comments,Politics,Low,English
COM000307,Your message is unnecessarily hostile and offensive.,Toxic,0,1,0,0,0,0.731,52,7,Forum,Entertainment,High,English
COM000308,The tone of this message is toxic and inappropriate.,Toxic,0,1,0,0,0,0.725,52,9,Forum,Sports,Low,English
COM000309,I appreciate your explanation and the discussion was helpful.,Clean,1,0,0,0,0,0.031,61,9,Social Media,Politics,Medium,English
COM000310,This article provides useful information and clear examples.,Clean,1,0,0,0,0,0.062,60,8,Blog,Entertainment,High,English
COM000311,I respectfully disagree but I understand your point.,Clean,1,0,0,0,0,0.004,52,8,News Comments,Education,Low,English
COM000312,This article provides useful information and clear examples.,Clean,1,0,0,0,0,0.007,60,8,Forum,Technology,Low,English
COM000313,The tone of this message is toxic and inappropriate.,Toxic,0,1,0,0,0,0.666,52,9,Forum,Sports,Low,English
COM000314,This reply includes discriminatory language and needs review.,Identity_Attack,0,1,0,0,1,0.659,61,8,Forum,Sports,Low,English
COM000315,I respectfully disagree but I understand your point.,Clean,1,0,0,0,0,0.155,52,8,News Comments,Sports,High,English
COM000316,Thank you for sharing this perspective with the community.,Clean,1,0,0,0,0,0.103,58,9,Blog,Gaming,Low,English
COM000317,That response is aggressive and not helpful.,Toxic,0,1,0,0,0,0.529,44,7,Blog,Gaming,Medium,English
COM000318,This reply includes discriminatory language and needs review.,Identity_Attack,0,1,0,0,1,0.864,61,8,Community Chat,Politics,Low,English
COM000319,This comment is rude and disrespectful.,Toxic,0,1,0,0,0,0.685,39,6,Social Media,Gaming,High,English
COM000320,Thank you for sharing this perspective with the community.,Clean,1,0,0,0,0,0.197,58,9,Blog,Education,High,English
COM000321,This message includes threatening language and should be reviewed.,Threat,0,1,0,1,0,0.916,66,9,Forum,Technology,Medium,English
COM000322,I appreciate your explanation and the discussion was helpful.,Clean,1,0,0,0,0,0.006,61,9,Community Chat,Technology,High,English
COM000323,Thank you for sharing this perspective with the community.,Clean,1,0,0,0,0,0.177,58,9,Community Chat,Sports,Low,English
COM000324,I respectfully disagree but I understand your point.,Clean,1,0,0,0,0,0.027,52,8,Community Chat,Education,Medium,English
COM000325,I appreciate your explanation and the discussion was helpful.,Clean,1,0,0,0,0,0.077,61,9,News Comments,Sports,Medium,English
COM000326,I appreciate your explanation and the discussion was helpful.,Clean,1,0,0,0,0,0.157,61,9,Blog,Technology,Medium,English
COM000327,I respectfully disagree but I understand your point.,Clean,1,0,0,0,0,0.109,52,8,Forum,Education,Low,English
COM000328,I respectfully disagree but I understand your point.,Clean,1,0,0,0,0,0.086,52,8,Blog,Technology,High,English
COM000329,This reply includes discriminatory language and needs review.,Identity_Attack,0,1,0,0,1,0.836,61,8,News Comments,Entertainment,High,English
COM000330,This article provides useful information and clear examples.,Clean,1,0,0,0,0,0.136,60,8,Forum,Gaming,Low,English
COM000331,Your message is unnecessarily hostile and offensive.,Toxic,0,1,0,0,0,0.727,52,7,Community Chat,Politics,Low,English
COM000332,Your message is unnecessarily hostile and offensive.,Toxic,0,1,0,0,0,0.681,52,7,Social Media,Technology,High,English
COM000333,The comment is extremely hostile and violates community standards.,Severe_Toxic,0,1,1,0,0,0.823,66,9,Forum,Sports,Medium,English
COM000334,Thank you for sharing this perspective with the community.,Clean,1,0,0,0,0,0.01,58,9,Community Chat,Education,Medium,English
COM000335,I appreciate your explanation and the discussion was helpful.,Clean,1,0,0,0,0,0.046,61,9,Blog,Gaming,Medium,English
COM000336,I respectfully disagree but I understand your point.,Clean,1,0,0,0,0,0.037,52,8,Blog,Sports,High,English
COM000337,Thank you for sharing this perspective with the community.,Clean,1,0,0,0,0,0.181,58,9,Blog,Politics,High,English
COM000338,This comment is rude and disrespectful.,Toxic,0,1,0,0,0,0.727,39,6,Social Media,Gaming,Low,English
COM000339,This article provides useful information and clear examples.,Clean,1,0,0,0,0,0.132,60,8,Forum,Technology,Medium,English
COM000340,This comment attacks someone based on identity and should be moderated.,Identity_Attack,0,1,0,0,1,0.66,71,11,Social Media,Politics,Medium,English
COM000341,This article provides useful information and clear examples.,Clean,1,0,0,0,0,0.156,60,8,Social Media,Entertainment,High,English
COM000342,This article provides useful information and clear examples.,Clean,1,0,0,0,0,0.034,60,8,Social Media,Technology,High,English
COM000343,I appreciate your explanation and the discussion was helpful.,Clean,1,0,0,0,0,0.196,61,9,News Comments,Technology,Medium,English
COM000344,I appreciate your explanation and the discussion was helpful.,Clean,1,0,0,0,0,0.079,61,9,Blog,Technology,High,English
COM000345,Thank you for sharing this perspective with the community.,Clean,1,0,0,0,0,0.198,58,9,Social Media,Technology,High,English
COM000346,I appreciate your explanation and the discussion was helpful.,Clean,1,0,0,0,0,0.158,61,9,Community Chat,Gaming,High,English
COM000347,I respectfully disagree but I understand your point.,Clean,1,0,0,0,0,0.017,52,8,Community Chat,Technology,High,English
COM000348,I respectfully disagree but I understand your point.,Clean,1,0,0,0,0,0.135,52,8,Social Media,Technology,Medium,English
COM000349,I respectfully disagree but I understand your point.,Clean,1,0,0,0,0,0.149,52,8,Blog,Technology,Low,English
